Date,comment,category,level
28/2/2023,"আমাকে একজন জিজ্ঞাসা করল,সাফা কবির যে মেয়ে তুই বিশ্বাস করস?আমি বললাম না, আমি যা দেখি না তা আমি বিশ্বাস করি না।কেন? তার মাথা লম্বা চুলে ভরাট, বুকে আছে দুটো বড় ইয়ে ও মেয়েলি স্বভাব, বিশ্বাস না করার কি আছে??আমি বন্ধুকে বললাম, অনেক পুরুষই এখন লম্বা চুল রাখে আর বুকের জিনিস ও মেয়েলি স্বভাব এগুলো অনেকেই হয় হরমোন সমস্যা কারনে অথবা সে তো হিজড়া ও হতে পারে।তাহলে তুই কখন বিশ্বাস করবি সে যে মেয়ে??উত্তর দিলাম, আমি দেখলে",neutral,2
28/2/2023,বাছার জন্য এসব বলছে। মাননীয় প্রধানমন্ত্রী কে ও কলংকিত করছে !,neutral,2
28/2/2023,"ছোট্ট মেয়েটি আজ কত বড় হয়ে গেছে, বাবা মেয়ের ভালবাসা অবিরাম",neutral,2
28/2/2023,"ধর্মীয় বিশ্বাস সম্পুর্ন ব্যক্তিগত বিষয়। কে পরকাল বিশ্বাস করলো আর কে করলো না, তা নিয়ে এতো লাফালাফি করে তাকে মহাতারকা তৈরি করার কোন মানেই হয় না। যে পরকালে বিশ্বাস রাখবে না, তার ইমান নেই। তার হিসাব সে দিবে....... তাই বলে তাকে দেশ থেকে তারানো দাবী অযোক্তিক, ফালতু চিন্তা চেতনা ছাড়া কিছুই নয়। আজাইরা লোকগুলো নিজে ধর্মে কর্মে ঠন-ঠনা-ঠন, আইছে অন্যর দোষ ধরতে।বিষয়টি হচ্ছে কেউ ধর্মীয় অনুভূতি তে আঘাত দিয়ে কিছু বললো কিনা, কেউ কারো ধর্মীয় অনুভুতিতে আঘাত না দিলেই হল...... ব্যক্তিগত বিশ্বাস আর ধর্মীয় অনুভূতিতে আঘাত এক নয়।",neutral,2
28/2/2023,ওরা তো সাংবাদিক না ওরা সাংঘাতিক।,neutral,2
28/2/2023,"চি,,,, মেয়েদের মতো ভাব ধরচো কিনো,,,",neutral,2
28/2/2023,"হালায় তো পুরাই নাস্তিক, ওরে কোমর পুর্যন্ত মাটিতে দাপন করে, ওরে পাথর মার",neutral,2
28/2/2023,ওনি তো আল্লাহ কে দেখে নাই তো কি ভাবে বিচার দিলেন বুজলাম না??ওনি চোখে যা দেখে সেটাকেই বিশ্বাস করে আল্লাহ কে তো তিনি নিজ চোখে দেখে নাই,neutral,2
28/2/2023,"মালাওনের মত কথা ঈমান নাই তোমার তাই বলচ,,",neutral,2
28/2/2023,অসাধারণ নাটক।খুবই ভালো লাগে তাহসান বস আপনার নাটক গুলো।,neutral,2
28/2/2023,"আলহামদুলিল্লাহ খুব ভালো উদ্যোগ, সামর্থবানরা এগিয়ে আসুন।",neutral,2
28/2/2023,নাওজুবিল্লা। নাস্তিকরা এভাবেই বলে এবং কুত্তার মতো মড়ে।,neutral,2
28/2/2023,তোর নামের থেকে ইসলাম নাম সরিয়ে ফেলবি,neutral,2
28/2/2023,নাস্তিক পরকালে বিশ্বাস করে না।,neutral,2
28/2/2023,না দেখে কিছুই বিশ্বাস না করার কথা যারা বলে তারা সবাই ছাগল। কথায় আছে ছাগলে কী না কয়?,neutral,2
28/2/2023,"জায়েদের কারনে,চলচ্চিত্র দংস,হবে,হিরুআলম নায়কনা ছাগল জায়েদ,নায়ক,জায়েদের, ছবি,কুকুরে,দেহেনা",neutral,2
28/2/2023,জায়েদ কে।ওরে তো চিনিনা নতুন পাগল নাকি,neutral,2
