Date,comment,category,level
4/10/2021,"নদীর এপার কহে ছাড়িয়া নিশ্বাস, ওপারেতে সর্বসুখ আমার বিশ্বাস। নদীর ওপার বসি দীর্ঘশ্বাস ছাড়ে; কহে, যাহা কিছু সুখ সকলি ওপারে।",neutral,2
4/10/2021,"আমি সেই অবহেলা, আমি সেই নতমুখ,নিরবে ফিরে যাওয়া অভিমান ভেজা চোখ, আমাকে গ্রহণ করো।",neutral,2
4/10/2021,অপেক্ষা হলো শুদ্ধতম ভালোবাসার একটি চিহ্ন। সবাই ভালোবাসি বলতে পারে।,neutral,2
4/10/2021,আমরা সবাই পাপী আপন পাপের বাটখারা দিয়ে অন্যের পাপ মাপি,neutral,2
4/10/2021,"তোমারে যে চাহিয়াছে ভুলে একদিন, সে জানে তোমারে ভোলা কি কঠিন",neutral,2
4/10/2021,"ভোট চাইব না, রাজনৈতিক বক্তব্য দেব",neutral,2
4/10/2021,নির্বাচন অবাধ সুষ্ঠু ও নিরপেক্ষ হয়েছে।,neutral,2
4/10/2021,আমরা নির্বাচন কমিশনে গেলে তারা স্বীকার করেছেন এমপিদের বিষয়টি।,neutral,2
4/10/2021,সংস্থার পক্ষ থেকে বলা হয়েছে যে তারা তদন্ত করে দেখছেন এর নেপথ্যের কারণ,neutral,2
4/10/2021,আমরা সংসদ সদস্যরা কী সুবিধাভোগী।,neutral,2
4/10/2021,"যেটা আমরা করি, সেটাতেই তাদের বিরোধিতা।",neutral,2
4/10/2021,তারা ক্ষমতায় আসার জন্য অন্যপথ অবলম্বনের চেষ্টা করে।,neutral,2
4/10/2021,"সমন্বয়কারীর মাধ্যমে তো নির্বাচন অবৈধ হতে পারে না, এটা তো কোনো প্রমাণ হতে পারে না।",neutral,2
4/10/2021,"মাঝে মাঝে ব্যাথা লাগে ,যখন আপনি সেই অন্ধকার জায়গায় আছেন",neutral,2
4/10/2021,এটিকে এমনভাবে দেখবেন না যে এটি এমন কিছু যা আপনি অস্থায়ী করতে পেরেছেন,neutral,2
4/10/2021,আপনার চিহ্ন ছেড়ে দিন।,neutral,2
4/10/2021,শিক্ষা লাভের ফলে সত্যিকার মনুষ্যত্বের স্বাদ পেলে এ অন্নবস্ত্রের সমাধান সহজেই হতে পারে,neutral,2
4/10/2021,ভুল করার সকল দরজা যদি বন্ধ করে দাও তাহলে ঠিক করার রাস্তাও বন্ধ হয়ে যায়,neutral,2
4/10/2021,হাল ছেড়ো না বন্ধু বরং কন্ঠ ছাড়ো জোরে,neutral,2
4/10/2021,বাংলাদেশের অনেকের দেশে-বিদেশে চাকরি বা ভর্তির আবেদন বাতিল হওয়ার অন্যতম কারণ তাঁদের ই-মেইল ঠিকানা,neutral,2
4/10/2021,অনেকে নিজের ডাকনাম বা বাচ্চার দেওয়া নাম ই-মেইলে ব্যবহার করেন।,neutral,2
4/10/2021,"আধুনিক জাতি রাষ্ট্রগুলোতে, মানুষ প্রায়ই নিজস্ব মতবাদ তুলে ধরতে রাজনৈতিক দল গঠন করে",neutral,2
4/10/2021,কোন দলের সদস্যগণ প্রায়শই বিভিন্ন বিষয়ে সহাবস্থানের ব্যাপারে ঐক্যমত্য পোষণ করে এবং আইনের একই পরিবর্তন ও একই নেতার প্রতি সমর্থনে সহমত হয়,neutral,2
4/10/2021,রাজনৈতিক তত্ববিদদের মতে বর্তমানে তিনটি শক্তিশালী গণতান্ত্রিক মতবাদ আছে,neutral,2
4/10/2021,এই রাজনীতি বিশেষভাবে জড়িত থাকে সমাজে যারা অন্যের তুলনায় কম পায় বা সুযোগহীন থাকে তাদের ব্যাপারে এবং পূর্বধারনা করে যে অসাম্যের অবিচার কমানো বা বিলুপ্ত করা উচিত,neutral,2
4/10/2021,"রক্ষণশীলতাবাদ হল দ্রুত পরিবর্তনের বিরোধিতা, এবং এটি সমাজে ঐতিহ্যকে ধরে রাখার প্রতি গুরুত্ব প্রদান করে",neutral,2
4/10/2021,মানুষ প্রকৃতিগতভাবেই রাজনীতি প্রিয় প্রাণী,neutral,2
4/10/2021,খুব স্বাভাবিকভাবেই একজন শিশু ছোটবেলা থেকে রাজনীতি সম্পর্কে নেতিবাচক আলোচনা শুনতে শুনতে বড় হয় এবং তরুণ বয়সে এসে উপলব্ধি করে রাজনীতি থেকে তার কতটা দূরে থাকা উচিৎ,neutral,2
4/10/2021,রাজনীতিতে অংশগ্রহণ করা তো দূরের কথা সেই তরুণের মধ্যে বিন্দুমাত্র রাজনৈতিক সচেতনতাবোধ তৈরি হয় না।,neutral,2
4/10/2021,"রাজনৈতিক অসচেতনতার কুফল ব্যক্তি, সমাজ, রাষ্ট্র সবাইকে সমভাবে বহন করতে হয়।",neutral,2
