Text,Label
"এই চুলের সিনেমাগুলো করে বাংলার সংস্কৃতির আর কতটা গা.......
মারতে চাস ? 
       সংস্কৃতির শ্রাদ্ধ তো খুব ভালো করতে শিখেছিস ! শালা পারলে ভালো কিছু করে দেখা ছোট ছোট জামা প্যান্ট পড়ে ""এ"" মার্কা সিনেমা করে চুল ছিঁড়ে তাল গাছ তৈরি করা যায় না",2
"ইতরের মতো কি তুই করে সম্মান করে  
তার সঙ্গে বাজারে শারীরিক মেলামেশা জন্তু র মতো ।
এটাও নাকি সাহিত্য  
সস্তার বস্তাপচা ডাস্টবিনের মাল।",2
নায়িকা টাকে পুরো বেকার লাগে 🤢🤢🤢,2
আমি ছেলে একটা মেয়ে বন্ধু চাই বিসসাসতো ডিভোর্স বা হাসবেন্ড দেশের বাইরে থাকে বা হাসবেন্ড সুখ দিতে পারে না এমন কেউ থাকলে ইনবক্সে করেন ১০০% গোপন থাকবে বাকি টা আপনার ইচ্ছা,0
"এমন একটা Gf দরকার যে সাহিত্য বুঝে না।কিন্তু,আমি তাকে সাহিত্য বোঝাব,প্রেমসাহিত্য...😌😌😌❤️❤️❤️❤️",1
ভীষণ রকম ভালো লাগলো 💖💖💖💖,1
অভিনয় টা খুব ভালো লাগলো দুজনের,1
"অমাকে তুমার লাগাতে ভালো লাগে ড়,",2
"যেসব বাবি, আপুরা একাকিত্ব অনুভব করছো, মনের মত সংগি খুজে পাচ্ছো না তারা আমাকে ইনবক্স করেই দেখ তোমাদের সব হতাশা ও একাকিত্ব দূর করে দিব",0
আমি তিসা আক্তার ইমুতে স্রেকস করি ১ ঘন্টা ভিড়িও 1000 টাকা অড়িও  ১ ঘন্টা 500 টাকা আমার ইমু নাম্বার  01301902369 প্রাবাসি ছাড়া কল দিবেন না,0
"নেংটা হয়ে অভিনয়  করেন  তা ও ভালো,, বলদ মার্কা  আবাল  পরিচালক",2
মুভির নাম কি,0
খুভ সুন্দর,1
ওয়েব সিরিজ নাকি,0
ঠিক করেছে,1
বালের ভালোবাসা।,2
ভালো লেগেছে। দেখুন ভালো লাগবে।,1
"আহ একটুর জন্য ভালো লাগলো না
যদি বুকের ড্রেসটা আরেকটু নিচে নামানো হতো কতইনা মজা লাগতো

এইসব নস্টা মেয়ে দের কারণে ধর্ষনের
সংখ্যা এতো বেড়েছে। 
আরে নারী মানে মধুর জাত পুরুষ মানেই ভোমরা
ভোমরের সামনে যদি খোলা মধু দেখে
ভোমরতো বসবেই 
পরে হয়ে ধর্ষন ভোমরার দোস",2
একেই বলে আধুনিকতার ছাপ,2
"আমি অভিনয় দেখিনি,,,আমি মেয়ের বুকের দিকে তাকালাম আর ভাবলাম কি ভাবে এত কম বয়সে সাইজ কাঠালের মত করল,,,",2
"শেরপুর ফাওমি ফার্ম আমিও একই জিনিস ভাবছি, তোর মায়ের টা এত বড় কে করলো. তোর বাবার তো অত দম নেই তাহলে? ",2
অভিনয় কি তর মা করতেছে নাকি তর এত জলে কেন,2
"সবার কমেন্ট গুলা পড়ে দেখ,,, তাহলেই বুঝবি তর মা কেমন খুলে দিছে সবাই দেখতেছে 😀😋 চুতমারানী ভাল হয়ে যা",2
অসাধারণ আরো বিশ্বমানের নাটক গল্প সিনেমা শর্ট ফিল্ম দেখতে চাই তরুণ প্রজন্মের কাহিনী গল্প নিয়ে ইয়াং প্রজন্মের কাহিনী গল্প নিয়ে লাইফ স্টাইল জীবন কাহিনী নিয়ে প্রাণবন্ত বিশ্বমানের শর্ট ফিল্ম নাটক দেখতে চাই সারা পৃথিবীতে ছড়িয়ে পড়ুক হিন্দুধর্মের কালচার ছেলেমেয়ে এগিয়ে যাক,1
